zip,lat,lon,state,city
53104,42.5535,-88.0290,WI,Bristol
53105,42.6921,-88.2288,WI,Burlington
53108,42.8037,-87.9309,WI,Caledonia
53109,42.5360,-88.1444,WI,Camp Lake
53110,42.9480,-87.8668,WI,Cudahy
53114,42.6583,-88.6610,WI,Darien
53115,42.6416,-88.6535,WI,Delavan
53118,42.9515,-88.4441,WI,Dousman
53119,42.9291,-88.4749,WI,Eagle
53120,42.7565,-88.5073,WI,East Troy
53121,42.6717,-88.5640,WI,Elkhorn
53122,43.0482,-88.0879,WI,Elm Grove
53125,42.5456,-88.4630,WI,Fontana
53126,42.7856,-87.9955,WI,Franksville
53127,42.9601,-88.3745,WI,Genesee Depot
53128,42.5494,-88.4386,WI,Genoa City
53129,42.9378,-87.9989,WI,Greendale
53130,42.9436,-88.0465,WI,Hales Corners
53132,42.8873,-88.0096,WI,Franklin
53137,43.0090,-88.6726,WI,Helenville
53138,42.6675,-88.5417,WI,Honey Creek
53139,42.7200,-88.1206,WI,Kansasville
53140,42.6224,-87.8304,WI,Kenosha
53141,42.5810,-87.6629,WI,Kenosha
53142,42.5582,-87.9259,WI,Kenosha
53143,42.5361,-87.8248,WI,Kenosha
53144,42.6184,-87.9481,WI,Kenosha
53146,42.9699,-88.1776,WI,New Berlin
53147,42.6179,-88.5202,WI,Lake Geneva
53148,42.6487,-88.3590,WI,Lyons
53149,42.9759,-88.3297,WI,Mukwonago
53150,42.8880,-88.1327,WI,Muskego
53151,42.9735,-88.1277,WI,New Berlin
53152,42.5746,-88.2326,WI,New Munster
53153,42.9410,-88.4017,WI,North Prairie
53154,42.8863,-87.8920,WI,Oak Creek
53156,42.8939,-88.5971,WI,Palmyra
53157,42.5400,-88.3582,WI,Pell Lake
53158,42.5293,-87.8855,WI,Pleasant Prairie
53159,42.5557,-88.2969,WI,Powers Lake
53167,42.7482,-88.2436,WI,Rochester
53168,42.5746,-88.1375,WI,Salem
53170,42.5520,-88.1608,WI,Silver Lake
53171,42.6423,-87.9032,WI,Somers
53172,42.9116,-87.9505,WI,South Milwaukee
53176,42.6360,-88.4160,WI,Springfield
53177,42.7130,-87.9340,WI,Sturtevant
53178,43.0183,-88.6004,WI,Sullivan
53179,42.5172,-88.1380,WI,Trevor
53181,42.5239,-88.2354,WI,Twin Lakes
53182,42.7394,-88.0831,WI,Union Grove
53183,43.0036,-88.3769,WI,Wales
53184,42.5615,-88.5972,WI,Walworth
53185,42.7632,-88.1974,WI,Waterford
53186,42.9878,-88.2177,WI,Waukesha
53187,43.0187,-88.3030,WI,Waukesha
53188,42.9946,-88.2418,WI,Waukesha
53189,42.9516,-88.2963,WI,Waukesha
53190,42.7843,-88.5926,WI,Whitewater
53191,42.6913,-88.6350,WI,Williams Bay
53192,42.5072,-88.1913,WI,Wilmot
53194,42.5810,-87.6629,WI,Woodworth
53195,42.5136,-88.4843,WI,Zenda
53199,42.5500,-88.1700,WI,Silver Lake
53201,43.0113,-87.9584,WI,Milwaukee
53202,43.0432,-87.8947,WI,Milwaukee
53203,43.0383,-87.9165,WI,Milwaukee
53204,43.0195,-87.9255,WI,Milwaukee
53205,43.0531,-87.9332,WI,Milwaukee
53206,43.0743,-87.9331,WI,Milwaukee
53207,42.9751,-87.8947,WI,Milwaukee
53208,43.0460,-87.9635,WI,Milwaukee
53209,43.1409,-87.9427,WI,Milwaukee
53210,43.0711,-87.9738,WI,Milwaukee
53211,43.0820,-87.8895,WI,Milwaukee
53212,43.0749,-87.9072,WI,Milwaukee
53213,43.0755,-87.9995,WI,Milwaukee
53214,43.0215,-88.0176,WI,Milwaukee
53215,43.0060,-87.9429,WI,Milwaukee
53216,43.0862,-87.9770,WI,Milwaukee
53217,43.1345,-87.9334,WI,Milwaukee
53218,43.1155,-87.9917,WI,Milwaukee
53219,42.9958,-87.9903,WI,Milwaukee
53220,42.9559,-87.9933,WI,Milwaukee
53221,42.9506,-87.9879,WI,Milwaukee
53222,43.0822,-88.0369,WI,Milwaukee
53223,43.1630,-87.9779,WI,Milwaukee
53224,43.1631,-88.0226,WI,Milwaukee
53225,43.1152,-88.0402,WI,Milwaukee
53226,43.0493,-88.0414,WI,Milwaukee
53227,43.0009,-88.0314,WI,Milwaukee
53228,42.9676,-88.0434,WI,Milwaukee
53233,43.0372,-87.9335,WI,Milwaukee
53234,43.0174,-87.5697,WI,Milwaukee
53235,42.9699,-87.8737,WI,Milwaukee
53237,43.0174,-87.5697,WI,Milwaukee
53244,42.9400,-87.9100,WI,Milwaukee
53259,43.0387,-87.9139,WI,Milwaukee
53263,43.0746,-88.0604,WI,Milwaukee
53267,43.0440,-87.9098,WI,Milwaukee
53268,43.0385,-87.9096,WI,Milwaukee
53270,43.0388,-87.9036,WI,Milwaukee
53274,43.0174,-87.5697,WI,Milwaukee
53277,43.0389,-87.9024,WI,Milwaukee
53278,43.0389,-87.9024,WI,Milwaukee
53280,43.0410,-87.9578,WI,Milwaukee
53281,43.0410,-87.9578,WI,Milwaukee
53284,43.0174,-87.5697,WI,Milwaukee
53285,43.0174,-87.5697,WI,Milwaukee
53288,43.0406,-87.9098,WI,Milwaukee
53290,43.0373,-87.9140,WI,Milwaukee
53293,43.0408,-87.9191,WI,Milwaukee
53295,43.0174,-87.5697,WI,Milwaukee
53401,42.7272,-87.6760,WI,Racine
53402,42.7556,-87.8218,WI,Racine
53403,42.7006,-87.8359,WI,Racine
53404,42.7567,-87.8123,WI,Racine
53405,42.7318,-87.8209,WI,Racine
53406,42.7299,-87.8662,WI,Racine
53407,42.7312,-87.7828,WI,Racine
53408,42.7272,-87.6760,WI,Racine
53490,42.7272,-87.6760,WI,Racine
53501,42.6055,-89.0704,WI,Afton
53502,42.7128,-89.4512,WI,Albany
53503,43.1196,-89.9477,WI,Arena
53504,42.6901,-89.9227,WI,Argyle
53505,42.6593,-88.8307,WI,Avalon
53506,43.1385,-90.2807,WI,Avoca
53507,43.0084,-89.8974,WI,Barneveld
53508,42.9038,-89.5863,WI,Belleville
53510,42.6854,-90.2638,WI,Belmont
53511,42.5620,-89.0860,WI,Beloit
53512,42.6698,-89.0728,WI,Beloit
53515,43.1140,-89.6245,WI,Black Earth
53516,42.6933,-90.1048,WI,Blanchardville
53517,43.0382,-89.8046,WI,Blue Mounds
53518,42.9704,-90.5717,WI,Blue River
53520,42.6058,-89.5801,WI,Brodhead
53521,42.7171,-89.5827,WI,Brooklyn
53522,42.5632,-89.7788,WI,Browntown
53523,42.9875,-89.0807,WI,Cambridge
53525,42.5624,-88.8600,WI,Clinton
53526,42.9633,-90.3693,WI,Cobb
53527,43.0712,-89.1970,WI,Cottage Grove
53528,43.1065,-89.6951,WI,Cross Plains
53529,43.2400,-89.5233,WI,Dane
53530,42.6911,-90.1348,WI,Darlington
53531,43.0577,-89.0918,WI,Deerfield
53532,43.1491,-89.2609,WI,De Forest
53533,43.0071,-90.1925,WI,Dodgeville
53534,42.8038,-89.1014,WI,Edgerton
53535,43.0113,-90.1339,WI,Edmund
53536,42.7664,-89.2502,WI,Evansville
53537,42.6726,-89.2112,WI,Footville
53538,42.9265,-88.8416,WI,Fort Atkinson
53540,43.2345,-90.2618,WI,Gotham
53541,42.5799,-90.0312,WI,Gratiot
53542,42.6323,-89.1594,WI,Hanover
53543,42.9911,-90.1338,WI,Highland
53544,42.8715,-89.9239,WI,Hollandale
53545,42.7110,-89.1122,WI,Janesville
53546,42.6636,-88.9479,WI,Janesville
53547,42.7294,-89.0301,WI,Janesville
53549,42.9935,-88.7598,WI,Jefferson
53550,42.5644,-89.5079,WI,Juda
53551,43.0809,-88.9133,WI,Lake Mills
53553,42.9631,-90.3206,WI,Linden
53554,42.8987,-90.5116,WI,Livingston
53555,43.3428,-89.5570,WI,Lodi
53556,43.2415,-90.2652,WI,Lone Rock
53557,43.3431,-88.7914,WI,Lowell
53558,43.0105,-89.3639,WI,Mc Farland
53559,43.1739,-89.0913,WI,Marshall
53560,43.1910,-89.7293,WI,Mazomanie
53561,43.3645,-89.6640,WI,Merrimac
53562,43.1148,-89.5292,WI,Middleton
53563,42.7378,-89.0413,WI,Milton
53565,42.9897,-90.1526,WI,Mineral Point
53566,42.6130,-89.6570,WI,Monroe
53569,43.0313,-90.4925,WI,Montfort
53570,42.7430,-89.6210,WI,Monticello
53571,43.2773,-89.3564,WI,Morrisonville
53572,42.9734,-89.5139,WI,Mount Horeb
53573,43.1234,-90.4884,WI,Muscoda
53574,42.8163,-89.6513,WI,New Glarus
53575,42.9339,-89.3896,WI,Oregon
53576,42.6143,-89.2331,WI,Orfordville
53577,43.2938,-90.0223,WI,Plain
53578,43.3608,-89.8084,WI,Prairie Du Sac
53579,43.2880,-88.8874,WI,Reeseville
53580,42.8569,-90.3778,WI,Rewey
53581,43.3661,-90.4302,WI,Richland Center
53582,43.0166,-89.9865,WI,Ridgeway
53583,43.2511,-89.8958,WI,Sauk City
53584,43.2794,-90.2876,WI,Sextonville
53585,42.6077,-88.6237,WI,Sharon
53586,42.6052,-90.1136,WI,Shullsburg
53587,42.5799,-89.9318,WI,South Wayne
53588,43.2300,-90.0401,WI,Spring Green
53589,42.9313,-89.1684,WI,Stoughton
53590,43.1957,-89.2094,WI,Sun Prairie
53591,43.0696,-89.4239,WI,Sun Prairie
53593,42.9957,-89.5665,WI,Verona
53594,43.1290,-88.9475,WI,Waterloo
53595,42.9761,-90.1413,WI,Dodgeville
53596,43.1924,-89.2629,WI,Sun Prairie
53597,43.1840,-89.3227,WI,Waunakee
53598,43.2078,-89.3418,WI,Windsor
53599,42.6493,-89.8622,WI,Woodford
53701,43.0696,-89.4239,WI,Madison
53702,43.0696,-89.4239,WI,Madison
53703,43.0531,-89.3528,WI,Madison
53704,43.1044,-89.3221,WI,Madison
53705,43.0731,-89.4568,WI,Madison
53706,43.0778,-89.4133,WI,Madison
53707,43.0696,-89.4239,WI,Madison
53708,43.0696,-89.4239,WI,Madison
53709,43.0696,-89.4239,WI,Madison
53710,43.0696,-89.4239,WI,Madison
53711,43.0213,-89.4180,WI,Madison
53713,43.0372,-89.3971,WI,Madison
53714,43.1187,-89.3126,WI,Madison
53715,43.0618,-89.3946,WI,Madison
53716,43.0631,-89.3133,WI,Madison
53717,43.0160,-89.6567,WI,Madison
53718,43.1142,-89.2491,WI,Madison
53719,43.0313,-89.4946,WI,Madison
53725,43.0696,-89.4239,WI,Madison
53726,43.0696,-89.4239,WI,Madison
53744,43.0696,-89.4239,WI,Madison
53774,43.0700,-89.4000,WI,Wisconsin Lottery
53777,43.0696,-89.4239,WI,Madison
53778,43.0696,-89.4239,WI,Madison
53779,43.0982,-89.3242,WI,Madison
53780,43.0696,-89.4239,WI,Madison
53782,43.0696,-89.4239,WI,Madison
53783,43.1596,-89.2852,WI,Madison
53784,43.0489,-89.3384,WI,Madison
53785,43.0696,-89.4239,WI,Madison
53786,43.0696,-89.4239,WI,Madison
53787,43.0696,-89.4239,WI,Madison
53788,43.0767,-89.3763,WI,Madison
53789,43.0696,-89.4239,WI,Madison
53790,43.0696,-89.4239,WI,Madison
53791,43.0696,-89.4239,WI,Madison
53792,43.0696,-89.4239,WI,Madison
53793,43.0696,-89.4239,WI,Madison
53794,43.0696,-89.4239,WI,Madison
53801,42.7964,-90.8231,WI,Bagley
53802,42.8736,-90.9364,WI,Beetown
53803,42.5545,-90.3508,WI,Benton
53804,42.8382,-90.9077,WI,Bloomington
53805,42.8961,-90.7791,WI,Boscobel
53806,42.7825,-90.9453,WI,Cassville
53807,42.7516,-90.6992,WI,Cuba City
53808,42.6351,-90.5833,WI,Dickeyville
53809,42.8064,-90.6773,WI,Fennimore
53810,42.8221,-90.9822,WI,Glen Haven
53811,42.5439,-90.5363,WI,Hazel Green
53812,42.8593,-90.7913,WI,Kieler
53813,42.8642,-90.6850,WI,Lancaster
53816,42.9755,-90.8496,WI,Mount Hope
53817,42.9422,-90.9646,WI,Patch Grove
53818,42.7960,-90.6450,WI,Platteville
53820,42.6924,-90.7317,WI,Potosi
53821,43.0840,-91.0691,WI,Prairie Du Chien
53824,42.8593,-90.7913,WI,Sinsinawa
53825,42.9266,-90.5836,WI,Stitzer
53826,43.1101,-90.9571,WI,Wauzeka
53827,43.0358,-90.8530,WI,Woodman
53901,43.5067,-89.3993,WI,Portage
53910,43.8921,-89.8275,WI,Adams
53911,43.3368,-89.3606,WI,Arlington
53913,43.4466,-89.8640,WI,Baraboo
53916,43.4665,-88.8629,WI,Beaver Dam
53917,43.4142,-88.7049,WI,Beaver Dam
53919,43.7410,-88.6225,WI,Brandon
53920,43.7076,-89.5516,WI,Briggsville
53922,43.5173,-88.7335,WI,Burnett
53923,43.5502,-89.1517,WI,Cambria
53924,43.4636,-90.2823,WI,Cazenovia
53925,43.3569,-89.1209,WI,Columbus
53926,43.6793,-89.1867,WI,Dalton
53927,43.9555,-89.9418,WI,Dellwood
53928,43.4266,-89.1491,WI,Doylestown
53929,43.8270,-90.1045,WI,Elroy
53930,43.6866,-89.4834,WI,Endeavor
53931,43.7475,-88.8665,WI,Fairwater
53932,43.4171,-89.0705,WI,Fall River
53933,43.5682,-88.8957,WI,Fox Lake
53934,43.9980,-89.7771,WI,Friendship
53935,43.5901,-89.0593,WI,Friesland
53936,43.9479,-89.7275,WI,Grand Marsh
53937,43.3909,-90.1285,WI,Hillpoint
53939,43.6911,-89.1302,WI,Kingston
53940,43.5939,-89.7912,WI,Lake Delton
53941,43.5475,-90.1172,WI,La Valle
53942,43.4682,-90.1615,WI,Lime Ridge
53943,43.3858,-90.0179,WI,Loganville
53944,43.7141,-89.9493,WI,Lyndon Station
53946,43.7236,-89.0654,WI,Markesan
53947,43.7465,-89.1384,WI,Marquette
53948,43.9087,-90.0724,WI,Mauston
53949,43.8126,-89.3720,WI,Montello
53950,43.9111,-90.1659,WI,New Lisbon
53951,43.4031,-89.8722,WI,North Freedom
53952,43.7678,-89.4639,WI,Oxford
53953,43.7644,-89.4576,WI,Packwaukee
53954,43.5168,-89.3146,WI,Pardeeville
53955,43.4333,-89.3945,WI,Poynette
53956,43.5340,-88.9467,WI,Randolph
53957,43.5352,-89.0068,WI,Randolph
53958,43.3938,-89.9559,WI,Reedsburg
53959,43.4821,-89.9668,WI,Reedsburg
53960,43.3983,-89.2502,WI,Rio
53961,43.4599,-89.9319,WI,Rock Springs
53962,43.9452,-90.0495,WI,Union Center
53963,43.4593,-88.7545,WI,Waupun
53964,43.8487,-89.4785,WI,Westfield
53965,43.5690,-89.4417,WI,Wisconsin Dells
53968,43.6909,-90.2036,WI,Wonewoc
53969,43.4989,-89.3050,WI,Wyocena
54001,45.3486,-92.4014,WI,Amery
54002,44.9692,-92.4411,WI,Baldwin
54003,44.7897,-92.4484,WI,Beldenville
54004,45.3148,-92.4308,WI,Clayton
54005,45.2829,-92.4298,WI,Clear Lake
54006,45.5543,-92.6622,WI,Cushing
54007,45.0875,-92.3790,WI,Deer Park
54009,45.3618,-92.5500,WI,Dresser
54010,44.7348,-92.4655,WI,East Ellsworth
54011,44.7401,-92.5483,WI,Ellsworth
54012,45.1145,-92.2762,WI,Emerald
54013,45.0604,-92.2484,WI,Glenwood City
54014,44.6555,-92.5737,WI,Hager City
54015,44.9669,-92.4565,WI,Hammond
54016,44.9719,-92.4812,WI,Hudson
54017,45.0909,-92.4970,WI,New Richmond
54020,45.2838,-92.5356,WI,Osceola
54021,44.7472,-92.6405,WI,Prescott
54022,44.8024,-92.5954,WI,River Falls
54023,44.9744,-92.5976,WI,Roberts
54024,45.5097,-92.6117,WI,Saint Croix Falls
54025,45.0814,-92.4744,WI,Somerset
54026,45.2656,-92.4808,WI,Star Prairie
54027,44.9458,-92.2561,WI,Wilson
54028,44.9462,-92.3765,WI,Woodville
54082,45.0801,-92.7466,WI,Houlton
54101,44.7923,-88.0441,WI,Abrams
54102,45.4928,-88.0496,WI,Amberg
54103,45.6723,-88.5305,WI,Armstrong Creek
54104,45.4206,-88.2469,WI,Athelstane
54106,44.4702,-88.4547,WI,Black Creek
54107,44.6992,-88.4543,WI,Bonduel
54110,44.1632,-88.1339,WI,Brillion
54111,44.8103,-88.3916,WI,Cecil
54112,45.3063,-88.0024,WI,Coleman
54113,44.3487,-88.3612,WI,Combined Locks
54114,45.2617,-88.0780,WI,Crivitz
54115,44.4536,-87.9783,WI,De Pere
54119,45.5916,-88.2224,WI,Dunbar
54120,45.7445,-88.4757,WI,Fence
54121,45.8455,-88.2843,WI,Florence
54123,44.2111,-88.1515,WI,Forest Junction
54124,44.9164,-88.1743,WI,Gillett
54125,45.6488,-88.3332,WI,Goodman
54126,44.3474,-88.0377,WI,Greenleaf
54127,44.8047,-88.2692,WI,Green Valley
54128,44.8061,-88.7328,WI,Gresham
54129,44.1465,-88.1951,WI,Hilbert
54130,44.3345,-88.2958,WI,Kaukauna
54131,44.4163,-88.4649,WI,Freedom
54135,44.8865,-88.5751,WI,Keshena
54136,44.3032,-88.4734,WI,Kimberly
54137,44.7557,-88.2898,WI,Krakow
54138,45.3083,-88.4778,WI,Lakewood
54139,45.0635,-88.2148,WI,Lena
54140,44.2947,-88.3163,WI,Little Chute
54141,44.7446,-87.9955,WI,Little Suamico
54143,45.0868,-87.7163,WI,Marinette
54149,45.0957,-88.4789,WI,Mountain
54150,44.8689,-88.6186,WI,Neopit
54151,45.5794,-87.9188,WI,Niagara
54152,44.5668,-88.4582,WI,Nichols
54153,44.8971,-88.0826,WI,Oconto
54154,44.9020,-88.1258,WI,Oconto Falls
54155,44.4472,-88.2333,WI,Oneida
54156,45.3924,-87.9043,WI,Pembine
54157,45.1743,-87.9020,WI,Peshtigo
54159,45.2059,-87.8274,WI,Porterfield
54160,44.1199,-88.0965,WI,Potter
54161,45.1175,-87.9771,WI,Pound
54162,44.5838,-88.1034,WI,Pulaski
54165,44.4304,-88.4633,WI,Seymour
54166,44.7451,-88.6642,WI,Shawano
54169,44.1674,-88.2294,WI,Sherwood
54170,44.4829,-88.5895,WI,Shiocton
54171,44.7266,-88.1218,WI,Sobieski
54173,44.6357,-88.1220,WI,Suamico
54174,45.1118,-88.4187,WI,Suring
54175,45.3095,-88.6059,WI,Townsend
54177,45.3833,-87.8762,WI,Wausaukee
54180,44.4949,-88.1247,WI,Wrightstown
54182,44.7315,-88.3698,WI,Zachow
54201,44.5960,-87.5403,WI,Algoma
54202,45.0770,-87.1460,WI,Baileys Harbor
54203,44.1099,-87.4839,WI,Branch
54204,44.7524,-87.6259,WI,Brussels
54205,44.5961,-87.6373,WI,Casco
54207,44.0910,-87.9902,WI,Collins
54208,44.4592,-87.8857,WI,Denmark
54209,45.0123,-87.2660,WI,Egg Harbor
54210,45.2531,-87.0447,WI,Ellison Bay
54211,45.1592,-87.1710,WI,Ephraim
54212,45.1104,-87.2099,WI,Fish Creek
54213,44.7224,-87.5281,WI,Forestville
54214,44.2049,-87.7156,WI,Francis Creek
54215,44.2226,-87.8017,WI,Kellnersville
54216,44.4382,-87.5927,WI,Kewaunee
54217,44.5420,-87.6706,WI,Luxemburg
54220,44.1097,-87.7144,WI,Manitowoc
54221,44.1323,-87.5990,WI,Manitowoc
54226,45.0597,-87.0060,WI,Maplewood
54227,44.2766,-87.8017,WI,Maribel
54228,44.1678,-87.7392,WI,Mishicot
54229,44.5714,-87.8333,WI,New Franken
54230,44.1424,-87.9047,WI,Reedsville
54232,44.0057,-87.9224,WI,Saint Nazianz
54234,45.1783,-87.1017,WI,Sister Bay
54235,44.9453,-87.3841,WI,Sturgeon Bay
54240,44.2828,-87.6324,WI,Tisch Mills
54241,44.2255,-87.6278,WI,Two Rivers
54245,44.0533,-87.8999,WI,Valders
54246,45.3738,-86.8975,WI,Washington Island
54247,44.1893,-87.7816,WI,Whitelaw
54301,44.4944,-87.9761,WI,Green Bay
54302,44.4950,-87.9787,WI,Green Bay
54303,44.5522,-88.0788,WI,Green Bay
54304,44.4975,-88.0324,WI,Green Bay
54305,44.4601,-88.0074,WI,Green Bay
54306,44.4601,-88.0074,WI,Green Bay
54307,44.4601,-88.0074,WI,Green Bay
54308,44.4595,-87.8059,WI,Green Bay
54311,44.5236,-87.9577,WI,Green Bay
54313,44.5496,-87.9960,WI,Green Bay
54324,44.4601,-88.0074,WI,Green Bay
54344,44.4250,-88.1113,WI,Green Bay
54401,44.9619,-89.7940,WI,Wausau
54402,44.9009,-89.7701,WI,Wausau
54403,44.9529,-89.5318,WI,Wausau
54404,44.4666,-90.0214,WI,Marshfield
54405,44.9602,-90.3749,WI,Abbotsford
54406,44.3931,-89.3353,WI,Amherst
54407,44.5304,-89.3563,WI,Amherst Junction
54408,45.0088,-89.3578,WI,Aniwa
54409,45.1608,-89.0939,WI,Antigo
54410,44.5357,-90.0072,WI,Arpin
54411,44.9823,-90.0078,WI,Athens
54412,44.5597,-90.0053,WI,Auburndale
54413,44.2983,-90.1404,WI,Babcock
54414,44.9192,-89.1042,WI,Birnamwood
54415,44.6191,-89.9186,WI,Blenker
54416,44.8987,-88.8389,WI,Bowler
54417,45.0273,-89.6541,WI,Brokaw
54418,45.1604,-88.9940,WI,Bryant
54420,44.6069,-90.3759,WI,Chili
54421,44.8800,-90.3847,WI,Colby
54422,44.9440,-90.5279,WI,Curtiss
54423,44.5807,-89.5865,WI,Custer
54424,45.2723,-89.0868,WI,Deerbrook
54425,44.9965,-90.3744,WI,Dorchester
54426,44.9046,-90.0125,WI,Edgar
54427,44.8084,-89.3013,WI,Eland
54428,45.4134,-89.1433,WI,Elcho
54429,44.7802,-89.2478,WI,Elderon
54430,45.2125,-88.8346,WI,Elton
54432,44.9009,-89.7701,WI,Galloway
54433,45.1978,-90.6321,WI,Gilman
54434,45.2068,-90.4841,WI,Jump River
54435,45.3810,-89.6072,WI,Gleason
54436,44.6072,-90.4573,WI,Granton
54437,44.6604,-90.6756,WI,Greenwood
54439,45.2068,-90.4841,WI,Hannibal
54440,44.7980,-89.5139,WI,Hatley
54441,44.6459,-90.1051,WI,Hewitt
54442,45.3664,-89.6700,WI,Irma
54443,44.5890,-89.7080,WI,Junction City
54444,45.2494,-89.0321,WI,Kempster
54446,44.7295,-90.6346,WI,Loyal
54447,45.1666,-90.7698,WI,Lublin
54448,44.8754,-89.8008,WI,Marathon
54449,44.5894,-90.1906,WI,Marshfield
54450,45.0062,-89.0474,WI,Mattoon
54451,45.1647,-90.4458,WI,Medford
54452,45.2175,-89.7133,WI,Merrill
54454,44.5982,-89.9045,WI,Milladore
54455,44.8092,-89.7013,WI,Mosinee
54456,44.6881,-90.6694,WI,Neillsville
54457,44.3000,-89.9208,WI,Nekoosa
54458,44.4902,-89.3109,WI,Nelsonville
54459,45.4515,-90.2877,WI,Ogema
54460,44.9009,-90.6275,WI,Owen
54462,45.3861,-88.9712,WI,Pearson
54463,45.5259,-89.2360,WI,Pelican Lake
54464,45.2494,-89.0321,WI,Phlox
54465,45.3625,-88.9503,WI,Pickerel
54466,44.4089,-90.1909,WI,Pittsville
54467,44.4139,-89.5655,WI,Plover
54469,44.3509,-89.8763,WI,Port Edwards
54470,45.2080,-90.1690,WI,Rib Lake
54471,44.9297,-89.3650,WI,Ringle
54472,44.4666,-90.0214,WI,Marshfield
54473,44.6058,-89.3568,WI,Rosholt
54474,44.8988,-89.7129,WI,Rothschild
54475,44.4741,-89.7955,WI,Rudolph
54476,44.8665,-89.5770,WI,Schofield
54479,44.8052,-90.1411,WI,Spencer
54480,45.1940,-90.3028,WI,Stetsonville
54481,44.5518,-89.5319,WI,Stevens Point
54482,44.5200,-89.5500,WI,Stevens Point
54484,44.8091,-90.0307,WI,Stratford
54485,45.3965,-89.2179,WI,Summit Lake
54486,44.7598,-89.0391,WI,Tigerton
54487,45.3378,-89.7652,WI,Tomahawk
54488,44.8410,-90.2575,WI,Unity
54489,44.4623,-90.0033,WI,Vesper
54490,45.3309,-90.4015,WI,Westboro
54491,45.2480,-88.8032,WI,White Lake
54492,44.5094,-89.5286,WI,Stevens Point
54493,44.7153,-90.7697,WI,Willard
54494,44.3797,-89.9185,WI,Wisconsin Rapids
54495,44.3881,-89.9228,WI,Wisconsin Rapids
54498,44.9442,-90.6384,WI,Withee
54499,44.8013,-89.1148,WI,Wittenberg
54501,45.7045,-89.3866,WI,Rhinelander
54511,45.7118,-88.8104,WI,Argonne
54512,46.0784,-89.5314,WI,Boulder Junction
54513,45.5845,-90.1669,WI,Brantwood
54514,46.3948,-90.6282,WI,Butternut
54515,45.5358,-90.5045,WI,Catawba
54517,46.6452,-90.4427,WI,Clam Lake
54519,46.0724,-89.2609,WI,Conover
54520,45.5118,-88.8918,WI,Crandon
54521,45.9881,-89.2656,WI,Eagle River
54524,45.8143,-90.4530,WI,Fifield
54525,46.3957,-90.1911,WI,Gile
54526,45.4862,-90.8479,WI,Glen Flora
54527,46.1261,-90.6112,WI,Glidden
54529,45.6901,-89.6640,WI,Harshaw
54530,45.5186,-90.7431,WI,Hawkins
54531,45.7484,-89.8216,WI,Hazelhurst
54532,45.3377,-89.7355,WI,Heafford Junction
54534,46.3710,-90.2216,WI,Hurley
54536,46.3182,-90.3420,WI,Iron Belt
54537,45.5288,-90.6062,WI,Kennan
54538,46.0681,-89.7657,WI,Lac Du Flambeau
54539,45.7757,-89.5748,WI,Lake Tomahawk
54540,46.0737,-89.4445,WI,Land O Lakes
54541,45.5617,-88.7065,WI,Laona
54542,45.9138,-88.6235,WI,Long Lake
54543,45.7229,-89.5573,WI,Mc Naughton
54545,46.1551,-89.8455,WI,Manitowish Waters
54546,46.3207,-90.7461,WI,Mellen
54547,46.1437,-90.1107,WI,Mercer
54548,45.8276,-89.8243,WI,Minocqua
54550,46.3966,-90.3091,WI,Montreal
54552,45.8465,-90.3604,WI,Park Falls
54554,46.0928,-89.2578,WI,Phelps
54555,45.7246,-90.3710,WI,Phillips
54556,45.5329,-90.2817,WI,Prentice
54557,46.2000,-89.7387,WI,Presque Isle
54558,45.9421,-89.6869,WI,Saint Germain
54559,46.5026,-90.4027,WI,Saxon
54560,46.0202,-89.4979,WI,Sayner
54561,46.0613,-89.4858,WI,Star Lake
54562,45.7621,-89.1573,WI,Three Lakes
54563,45.4520,-90.9644,WI,Tony
54564,45.7255,-89.9440,WI,Tripoli
54565,46.3703,-90.4343,WI,Upson
54566,45.4436,-88.6194,WI,Wabeno
54568,45.8596,-89.6537,WI,Woodruff
54601,43.8546,-91.1321,WI,La Crosse
54602,43.9077,-91.1676,WI,La Crosse
54603,43.8538,-91.2462,WI,La Crosse
54610,44.3467,-91.8365,WI,Alma
54611,44.4510,-90.9759,WI,Alma Center
54612,44.2517,-91.3877,WI,Arcadia
54613,44.0800,-89.8039,WI,Arkdale
54614,43.9193,-91.0815,WI,Bangor
54615,44.2954,-90.8313,WI,Black River Falls
54616,44.2517,-91.2648,WI,Blair
54618,43.9885,-90.2393,WI,Camp Douglas
54619,43.8511,-90.6990,WI,Cashton
54620,44.0876,-90.8423,WI,Cataract
54621,43.6670,-90.7414,WI,Chaseburg
54622,44.2377,-91.7417,WI,Cochrane
54623,43.5745,-91.0438,WI,Coon Valley
54624,43.4807,-91.1333,WI,De Soto
54625,44.1431,-91.5204,WI,Dodge
54626,43.2206,-91.0341,WI,Eastman
54627,44.1842,-91.2577,WI,Ettrick
54628,43.3192,-91.0547,WI,Ferryville
54629,44.1708,-91.6750,WI,Fountain City
54630,44.0948,-91.3395,WI,Galesville
54631,43.2697,-90.8318,WI,Gays Mills
54632,43.6181,-90.8380,WI,Genoa
54634,43.6168,-90.6598,WI,Hillsboro
54635,44.4038,-91.0442,WI,Hixton
54636,43.9686,-91.2235,WI,Holmen
54637,43.8801,-90.2729,WI,Hustler
54638,43.8164,-90.4026,WI,Kendall
54639,43.6000,-90.6365,WI,La Farge
54640,43.2662,-91.0220,WI,Lynxville
